,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Library Full Name,Library Number,Survey Year From,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),A1.5 Mailing Address,A1.9 Street Address,A1.10 City/Town,A1.11 Province,A1.12 Postal Code,A1.13 Web Site Address,A1.14  No. of Active Library Cardholders,B1.1  Net Balance brought forward from previous year,B2.1.1  Public Library Operating Grant (PLOG),B2.1.2  Pay Equity Grant,B2.1.3  First Nation Salary Supplement Grant,B2.1.4  Total Provincial Operating Funding,B2.2  Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.3  Contract Revenue (funds from other municipalities, LSBs or First Nation Bands that contract for library services). Specify name of contracting organization and amount received from each. (Does not apply to contracting municipalities)",B2.4.1.02  Capacity building funding,B2.4.1.03  Trillium Foundation funding,B2.4.1.04  Provincial student employment funding,B2.4.1.05  ServiceOntario,B2.4.1.07  CAP youth support,B2.4.1.08  Young Canada Works,B2.4.1.09  CDF,B2.4.1.10  OLCF,B2.4.1.99  Other Project Grant,B2.4.1a  Total Project Grants,"B2.5  Donations (monies donated by outside bodies, e.g. Friends groups, trust funds etc.)","B2.6  Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)",B2.7  Debt Services and Reserve Fund Revenues,"B2.8  Other (Specify any other source of funds not included above and indicate the amount received from each funding source listed, e.g. Connectivity)",B2.9  Total Operating Revenues,B3.1  Provincial,B3.2  Federal,B3.3  Local,B3.4  Other (specify any other source of funds not included above and indicate the amount received from each funding source listed; report each funding source on a separate line),B3.5  Total Capital Revenues,B4.01  Materials,"B4.01.1  General (Include all physical items that are not electronic, e.g. books, periodicals, etc.)","B4.01.2  Electronic (e.g. electronic subscriptions and other databases, downloadable media, gaming  software, Playaway, DVDs, and e-resources)","B4.02  Staffing (Total funds spent on all staff, including benefits.)","B4.03  Staff Training (Total funds spent on staff training, including travel and accommodation)","B4.04  Facilities/Utilities (Costs related to library facility operation, e.g. insurance, rent, lighting, maintenance, etc.)",B4.05.1  Telephone and Fax,"B4.05.2  Dedicated Internet Connectivity Costs (e.g. wireless, ISDN, dedicated lines.)","B4.06  Computer Services (Total spent on computer equipment and related expenses, e.g. computer maintenance contracts, etc., new automated systems, etc.)",B4.07  Debt Charges and Transfers to Reserve Funds,B4.08  Funds returned to government sources,B4.09  Contract payments made to library board for library services (Specify the library board(s) and amount given to each board; report each payment on a separate line),B4.10  Other (specify all other expenditures not reported above and indicate the amount spent for each expenditure listed; report each item on a separate line),B5.0  Total Operating Expenditures,"B6.0  Total Capital Expenditures (funds expended on land, building construction/renovation or furniture)",C1.1.E  English Titles Held,C1.1.F  French Titles Held,C1.1.O  Other Titles Held,C1.1.T  Total Titles Held,C1.2.E  English Volumes Held,C1.2.F  French Volumes Held,C1.2.O  Other Volumes Held,C1.2.T  Total Volumes Held,C1.3.1.E  English No. of Databases,C1.3.1.F  French No. of Databases,C1.3.1.O  Other No. of Databases,C1.3.1.T  Total No. of Databases,C1.3.2.E  English No. of CD and DVD Titles,C1.3.2.F  French No. of CD and DVD Titles,C1.3.2.O  Other No. of CD and DVD Titles,C1.3.2.T  Total No. of CD and DVD Titles,C1.3.3.E  English No. of copies of CD and DVDs,C1.3.3.F  French No. of copies of CD and DVDs,C1.3.3.O  Other No. of copies of CD and DVDs,C1.3.3.T  Total No. of copies of CD and DVDs,C1.4.E  English Special Collections - original format,C1.4.F  French Special Collections - original format,C1.4.O  Other Special Collections - original format,C1.4.T  Total Special Collections - original format,C1.5.E  English Special Collections - digital format,C1.5.F  French Special Collections - digital format,C1.5.O  Other Special Collections - digital format,C1.5.T  Total Special Collections - digital format,C2.1.E  English Titles Held ,C2.1.F  French Titles Held ,C2.1.O  Other Titles Held ,C2.1.T  Total Titles Held ,C2.2.E  English Volumes Held,C2.2.F  French Volumes Held,C2.2.O  Other Volumes Held,C2.2.T  Total Volumes Held,C2.3.1.E  English No. of CD and DVD Titles,C2.3.1.F  French No. of CD and DVD Titles,C2.3.1.O  Other No. of CD and DVD Titles,C2.3.1.T  Total No. of CD and DVD Titles,C2.3.2.E  English No. of copies of CD and DVDs,C2.3.2.F  French No. of copies of CD and DVDs,C2.3.2.O  Other No. of copies of CD and DVDs,C2.3.2.T  Total No. of copies of CD and DVDs,"C2.3.3.E  English No. of Titles of E-resources, including E-books","C2.3.3.F  French No. of Titles of E-resources, including E-books","C2.3.3.O  Other No. of Titles of E-resources, including E-books","C2.3.3.T  Total No. of Titles of E-resources, including E-books","C2.3.4.E  English No. of Copies of E-resources, including E-books","C2.3.4.F  French No. of Copies of E-resources, including E-books","C2.3.4.O  Other No. of Copies of E-resources, including E-books","C2.3.4.T  Total No. of Copies of E-resources, including E-books",C2.4.E  English Special Collections - original format,C2.4.F  French Special Collections - original format,C2.4.O  Other Special Collections - original format,C2.4.T  Total Special Collections - original format,C2.5.E  English Special Collections - digital format,C2.5.F  French Special Collections - digital format,C2.5.O  Other Special Collections - digital format,C2.5.T  Total Special Collections - digital format,C3.1.E  English Titles Held ,C3.1.F  French Titles Held ,C3.1.O  Other Titles Held ,C3.1.T  Total Titles Held ,C3.2.1.E  English No. of Database Subscriptions,C3.2.1.F  French No. of Database Subscriptions,C3.2.1.O  Other No. of Database Subscriptions,C3.2.1.T  Total No. of Database Subscriptions,C3.2.2.E  English No. of CD and DVD Titles,C3.2.2.F  French No. of CD and DVD Titles,C3.2.2.O  Other No. of CD and DVD Titles,C3.2.2.T  Total No. of CD and DVD Titles,C3.2.3.E  English No. of copies of CD and DVDs,C3.2.3.F  French No. of copies of CD and DVDs,C3.2.3.O  Other No. of copies of CD and DVDs,C3.2.3.T  Total No. of copies of CD and DVDs,C3.2.4.E  English No. of individual electronic periodicals titles,C3.2.4.F  French No. of individual electronic periodicals titles,C3.2.4.O  Other No. of individual electronic periodicals titles,C3.2.4.T  Total No. of individual electronic periodicals titles,D1.0.H  How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,D1.1.1.C  Librarians,D1.1.2.C  Library Technicians,D1.1.3.1.C  Other Professional Staff,D1.1.3.C  EXCEL Graduates,D1.1.4.C  Other Staff,D1.1.5.C  Volunteers,D1.2.1.C  Librarians,D1.2.1.H  Librarians,D1.2.2.C  Library Technicians,D1.2.2.H  Library Technicians,D1.2.3.1.C  Other Professional Staff,D1.2.3.1.H  Other Professional Staff,D1.2.3.C  EXCEL Graduates,D1.2.3.H  EXCEL Graduates,D1.2.4.C  Other Staff,D1.2.4.H  Other Staff,D1.2.5.C  Volunteers,D1.2.5.H  Volunteers,E1.1  Total No. of Public Access Workstations available in your library,E1.1.1  Provide Internet access,E1.1.2  Provide OPAC and/or ILS Access,"E1.1.4  Total number of lending laptops, netbooks, and tablets (e.g. iPads)",E1.2  E-readers,E2.1  Does your library have an automated catalogue system?,E2.3  Does your library provide wireless Internet connection?,E3.1.SPC  Main Library,E3.1.SPH  Main Library,E3.2.SPC  Branches open 12 hours per week or more,E3.2.SPH  Branches open 12 hours per week or more,E3.3.SPC  Branches open less than 12 hours per week,E3.3.SPH  Branches open less than 12 hours per week,E3.4.SPC  Bookmobile stop locations,E3.4.SPH  Bookmobile stop locations,E3.5.SPC  Deposit Stations and Kiosks (refer to criteria),E3.5.SPH  Deposit Stations and Kiosks (refer to criteria),E3.6.SPC  No. of Bookmobiles owned by your library board,F1.0  Total Annual Circulation (Actual Annual Direct Circulation),F2.1.P  No. of programs held annually,F2.2.A  Annual program attendance,F2.301.Attendance  Early literacy and Early learning ,F2.301.Programs  Early literacy and Early learning ,F2.302.Attendance  Other Children's programming,F2.302.Programs  Other Children's programming,F2.303.Attendance  Summer Reading,F2.303.Programs  Summer Reading,F2.304.Attendance  Homework help ,F2.304.Programs  Homework help ,F2.305.Attendance  Class instruction at a library or school,F2.305.Programs  Class instruction at a library or school,F2.306.Attendance  Teen programming,F2.306.Programs  Teen programming,F2.307.Attendance  Newcomer focus,F2.307.Programs  Newcomer focus,"F2.308.Attendance  Careers, job help / skills ","F2.308.Programs  Careers, job help / skills ",F2.309.Attendance  Business Development,F2.309.Programs  Business Development,F2.310.Attendance  Community Development,F2.310.Programs  Community Development,"F2.311.Attendance  Technology, social media and computer literacy ","F2.311.Programs  Technology, social media and computer literacy ","F2.312.Attendance  Genealogy, local history, Doors Open","F2.312.Programs  Genealogy, local history, Doors Open",F2.313.Attendance  Adult learning (not covered elsewhere),F2.313.Programs  Adult learning (not covered elsewhere),F2.314.Attendance  Seniors programming,F2.314.Programs  Seniors programming,"F2.315.Attendance  Culture Days, poetry and story readings, art shows","F2.315.Programs  Culture Days, poetry and story readings, art shows",F2.316.Attendance  First Nations Public Library Week,F2.316.Programs  First Nations Public Library Week,F2.317.Attendance  First Nation Communities Reads,F2.317.Programs  First Nation Communities Reads,F2.318.Attendance  Ontario Public Library Week / Canadian Library Month,F2.318.Programs  Ontario Public Library Week / Canadian Library Month,F2.319.Attendance  Book Clubs,F2.319.Programs  Book Clubs,F2.320.Attendance  Other,F2.320.Programs  Other,F3.1.1  No. of requests made to other libraries,F3.1.2  No. of items being borrowed,F3.2.1  No. of requests received from other libraries,F3.2.2  No. of items lent,"G1.1.1.W  All circulation except E-books, downloadable audio books, music and video","G1.1.2.W  All circulation for E-books, downloadable audio books, music and video ",G1.1.3.W  Total circulation of all library materials,G1.2.1.W  Total In Library Materials Use,G1.3.1.W  No. of people using library workstations,G1.3.2.W  No. of times electronic databases are accessed by library users,G1.3.3.W  No. of people using public library wireless connection,G1.4.1.W  No. of standard reference transactions,G1.4.2.W  No. of electronic reference transactions,G1.4.3.W  No. of Reader's Advisory transactions,"G1.4.4.W  No. of Information Communication Technology, software and social media support requests","G1.4.5.W  Average staff time in minutes per Information Communication  Technology, software and social media support request:","G1.4.6.W  Number of times accessible material, equipment or devices are requested",G1.5.1.W  No. of visits to the library made in person,G1.5.2.W  No. of electronic visits to the library website,G1.5.3.W  No. of Social Media visits,H1.1.1.01  Books,H1.1.1.02  E-books,H1.1.1.03  Databases and Other Downloadable Services,H1.1.1.04  Computer software,H1.1.1.05  Connectivity,H1.1.1.06  Integrated Library systems,H1.1.1.07  Corporate Discount Programs,H1.1.1.08  Municipal and Local government,H1.1.1.92  Other Types of Consortia,H1.2.1.F  No,H1.2.1.T  Yes,"H1.2.2  If Yes, provide number of Friends or Foundations organizations your public library works with  ",H1.3.1.F  No,H1.3.1.T  Yes,H1.3.2.11  Blogs,H1.3.2.12  Twitter,H1.3.2.13  Facebook,H1.3.2.14  Google+,H1.3.2.15  RSS feeds,H1.3.2.16  Flickr,H1.3.2.17  YouTube,H1.3.2.18  LinkedIn,H1.3.2.90  Other Social Media,H1.4.1.F  No,H1.4.1.T  Yes,"H1.4.2  If Yes, how many?  ",H1.4.3.21  Community museums,H1.4.3.22  Art galleries,H1.4.3.23  Municipal cultural planning partnerships,H1.4.3.24  Archives,H1.4.3.25  Heritage Organizations,H1.4.3.26  Ethno-cultural and Newcomer Service Organizations,H1.4.3.93  Other Cultural Partners,H1.5.1.F  No,H1.5.1.T  Yes,"H1.5.2  If Yes, how many?",H1.5.3.40  Early Childhood Organizations,"H1.5.3.41  School boards, including local schools and local education authorities",H1.5.3.42  Community Colleges,H1.5.3.43  Universities,H1.5.3.44  Distance Education,H1.5.3.94  Other Education Sector Partners,H1.5.4  Please provide highlights or examples of your library's partnerships with the Education sector:,H1.7.1.F  No,H1.7.1.T  Yes,H1.7.2.31  ServiceOntario,H1.7.2.32  ESDC,H1.7.2.34  Municipal services (e.g. licences),H1.7.2.35  Health,H1.7.2.36  CAP Youth,H1.7.2.91  Other government Service Partnerships,H1.8.1.F  No,H1.8.1.T  Yes,H1.8.2.PC  Please outline your projects in the field below. Provide year the project is planned for.,H1.8.3.F  No,H1.8.3.T  Yes,H1.8.4.TN  Please outline your technology needs in the field below.,H1.9.1.F  No,H1.9.1.T  Yes,H1.9.2.51  Chamber of Commerce,H1.9.2.52  Business Improvement Area (BIA),H1.9.2.95  Other Business and Economic Sector Partnerships,P1.1  Resident Population Served,P1.2  Contracting Population Served,P2.1  Contracting Households Served,P2.2  Resident Households Served
Mattawa,L0134,2014,Ontario Library Service - North,Public or Union Library,P.O. Box 920 ,370 pine St. ,Mattawa,Ontario,P0H1V0,http://users.efni.com/~mplibrary/,"1,920",0,"5,153",181,0,"5,334","82,383","3,458","4,758",0,0,0,"9,248",0,0,0,0,"14,006","4,500","1,000",0,0,"110,681",0,0,0,0,0,550,50,500,"86,000",500,"15,500","3,100","1,000","1,500",0,0,0,0,"108,150",0,21,20,0,41,120,48,0,168,40,15,3,58,10,3,0,13,74,12,0,86,0,0,0,0,0,0,0,0,"32,500","7,500",0,"40,000","32,555","7,515",0,"40,070","1,500",100,0,"1,600","1,500",100,0,"1,600","2,956",190,103,"3,249","2,956",190,103,"3,249",0,0,0,0,1,0,0,1,18,12,0,30,9,5,4,18,50,15,0,65,50,15,0,65,"51,595",208,137,"51,940",44,1,0,0,1,0,0,1,15,1,15,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,1,44,0,0,0,0,0,0,0,0,0,"36,500",429,"6,906",140,10,"1,000",42,"1,000",42,"1,000",100,"1,000",50,520,40,10,3,300,10,26,20,300,10,150,45,200,10,200,12,300,12,100,2,10,1,0,0,500,10,150,10,0,0,700,300,10,100,720,10,730,"1,000",200,100,20,300,75,100,60,60,150,600,100,100,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"5,000",0,1,0,1,0,"2,114","1,708",872,"1,052"
Mattawan Twp,L0461,2014,Ontario Library Service - North,Contracting Municipality,P.O. Box 610 ,947 Highway 533 ,Mattawa,Ontario,P0H1V0,n/a,0,0,403,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,99
Mattice-Val Cote Twp,L0020,2014,Ontario Library Service - North,Public or Union Library,S.P. 129 ,500 Route 11 ,Mattice,Ontario,P0L1T0,www.olsn.ca/mattice-valcote/,425,"1,201","2,316",79,0,"2,395","42,329",0,"1,540","13,700",0,0,"5,589",0,0,0,0,"20,829",263,"2,319",0,"1,336","69,471",0,0,0,0,0,"10,229","9,345",884,"44,167",559,"2,065",840,748,"4,434",0,0,0,"4,066","67,108",0,15,52,0,67,68,153,0,221,8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,915","7,625",0,"10,540","2,915","7,625",0,"10,540",465,465,0,930,465,465,0,930,"2,956",190,103,"3,249","2,956",190,103,"3,249",0,0,0,0,0,0,0,0,9,11,0,20,9,5,4,18,0,0,0,0,0,0,0,0,"51,595",208,137,"51,940",32.5,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,4,5,1,9,8,8,4,1,1,1,1,25,0,0,0,0,0,0,2,1,0,"5,259",56,408,0,0,107,9,84,24,0,0,0,0,0,0,0,0,0,0,0,0,48,1,13,8,0,0,16,1,53,11,0,0,0,0,0,0,67,1,20,1,0,0,90,90,0,0,120,6,126,3,18,0,2,5,0,0,2,15,12,24,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,674,0,0,379
"McDougall, Municipality of",L1087,2014,Ontario Library Service - North,Contracting Municipality,5 Barager Blvd. RR #3 ,5 Barager Blvd. RR #3 ,Parry Sound,Ontario,P2A2W9,www.municipalityofmcdougall.com,0,0,"7,349",0,0,"7,349","32,362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,711",0,"39,711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,470",0,0,"1,868"
McGarry Twp,L0199,2014,Ontario Library Service - North,Public or Union Library,70 Government Rd P.O. Box 250 ,70 Government Rd 250 ,Virginiatown,Ontario,P0K1X0,www.olsn.ca/mcgarry,666,"1,382","2,611",88,0,"2,699","35,000",0,0,0,0,0,0,0,0,0,"2,774","2,774",0,867,0,0,"41,340",0,0,0,"1,211","1,211","2,044","1,953",91,"34,856",162,"3,163",986,0,0,0,0,120,"2,432","43,763",0,8,1,0,9,8,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,623","2,498",0,"11,121","8,623","2,498",0,"11,121","2,407",0,0,"2,407","2,407",0,0,"2,407",1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,6,0,0,6,5,5,1,3,1,1,1,15,0,0,0,0,0,0,0,0,0,"6,935",1,15,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,138,0,0,54,110,164,0,67,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"7,000",0,0,0,0,0,586,0,0,342
McKellar Twp,L0200,2014,Ontario Library Service - North,Public or Union Library,P.O. Box 10 ,701 Highway 124 ,McKellar,Ontario,P0G1C0,www.mckellarpubliclibrary.on.ca,281,"41,089","5,976",445,0,"6,421","30,000",0,0,0,0,0,0,0,0,0,440,440,"3,200","6,332",0,"1,520","47,913",0,0,0,0,0,"4,563","3,674",889,"20,874",0,"7,500",617,"2,053","4,329",0,0,0,0,"39,936","1,384",4,0,0,4,4,0,0,4,8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,334",1,0,"8,335","8,334",1,0,"8,335",714,0,0,714,714,0,0,714,"2,956",190,103,"3,249","2,956",190,103,"3,249",0,0,0,0,0,0,0,0,27,0,0,27,9,5,4,18,0,0,0,0,0,0,0,0,"51,595",208,137,"51,940",32.5,0,1,0,0,1,0,0,0,1,10,0,0,0,0,1,10,0,0,5,5,5,0,2,1,1,1,20,0,0,0,0,0,0,0,0,0,"3,188",1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,93,85,233,103,53,4,57,4,6,1,15,5,1,2,3,5,1,25,6,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,006",0,0,"1,549"
"McMurrich-Monteith, the Corporation of the Township of",L0201,2014,Ontario Library Service - North,Contracting Municipality,P.O. Box 70 ,31 William St ,Sprucedale,Ontario,P0A1Y0,www.mcmurrichmonteith.com,0,0,"2,589",0,0,"2,589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,589",0,"2,589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,790
Meaford,L0203,2014,Southern Ontario Library Service,Public or Union Library,15 Trowbridge Street West ,,Meaford,Ontario,N4L1V4,www.meafordlibrary.on.ca,"4,022",0,"23,616",319,0,"23,935","526,405",0,0,0,963,0,0,0,0,0,"3,800","4,763","1,667","23,674",0,"117,738","698,182",0,0,"40,000",0,"40,000","39,589","37,452","2,137","388,868","8,750","19,881",0,0,"54,377","45,005",0,"117,535","24,040","698,045","32,547",168,0,0,168,180,0,0,180,8,4,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,840",529,1,"35,370","36,562",536,1,"37,099","2,071",0,0,"2,071","2,565",0,0,"2,565","64,220",990,434,"65,644","76,385",990,434,"77,809",0,0,0,0,0,0,0,0,54,1,0,55,9,5,4,18,0,0,0,0,0,0,0,0,"51,595",208,137,"51,940",35,0,3,1,1,0,0,0,0,0,0,2,45,0,0,1,20,4,8,11,11,1,2,4,1,1,1,39,0,0,0,0,0,0,0,0,0,"88,134",629,"8,601","1,156",59,"1,031",104,145,1,0,0,"1,187",61,107,21,0,0,12,3,165,7,"1,374",52,473,129,256,3,899,105,100,1,728,12,0,0,0,0,564,3,404,68,0,0,"1,386","1,300","2,832","1,979","1,672",174,"1,846",127,336,169,94,79,75,120,70,367,26,"1,730",287,"49,824",0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"15,000",0,1,1,1,0,"11,100",0,0,"5,630"
Melancthon Twp,L0331,2014,Southern Ontario Library Service,Contracting Municipality,157101 Highway 10 ,157101 Highway No 10 ,Melancthon,Ontario,L9V2E6,www.melancthontownship.ca,0,0,"4,452",0,0,"4,452","47,527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,979",0,"51,979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,292",0,0,"1,157"
Merrickville-Wolford,L0204,2014,Southern Ontario Library Service,Public or Union Library,446 Main St. W P.O. Box 460 ,446 Main St. W P.O. Box 460 ,Merrickville,Ontario,K0G1N0,www.merrickvillelibrary.ca,"1,361",0,"4,865",231,0,"5,096","75,500","6,440",0,0,0,0,0,0,0,0,0,0,"3,955","2,016",0,"1,031","94,038",0,0,0,0,0,"9,321","7,555","1,766","61,557",25,"14,862","1,065",991,"1,840",0,0,0,"3,534","93,195",0,398,1,0,399,547,15,0,562,11,5,2,18,0,0,0,0,0,0,0,0,"40,000",0,0,"40,000","28,000",0,0,"28,000","21,709",813,0,"22,522","21,949",813,0,"22,762","2,233",2,1,"2,236","2,233",2,1,"2,236","67,260",800,331,"68,391","67,266",800,331,"68,397",0,0,0,0,0,0,0,0,35,0,0,35,9,5,4,18,0,0,0,0,0,0,0,0,"51,595",208,137,"51,940",35,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,10,20,9,8,8,0,0,1,1,1,30.5,0,0,0,0,0,0,0,0,0,"33,023",260,"2,718",985,91,443,71,184,15,0,0,690,38,0,0,0,0,0,0,0,0,0,0,79,8,2,1,48,14,7,1,141,9,0,0,0,0,0,0,139,12,0,0,"1,066","1,026","1,220",963,671,53,724,150,86,40,10,11,0,3,2,5,0,346,159,42,0,1,2,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,650",0,0,0,0,0,"2,812","1,079",461,"1,118"
